name;openpl;instagram;Bundesland;Verband;Datum;Ort;Geschlecht;Alter;Squat;Bench;deadlift
Sandra Emonts;sandraemonts;None;BY;BVDK;30.09.2017;Germany;F;29;297.6;176.3;385.8
Fabian Gaebel;fabiangaebel;None;NRW;BVDK;01.06.2019;None;M;27;540.1;358.2;650.3
Viktor Beilmann;viktorbeilmann;None;HH;Germany-UA;01.09.2017;Germany;M;20;462.9;292.1;567.7
Friedrich Mockenhaupt;friedrichmockenhaupt;None;HE;Germany-UA;15.12.2018;None;M;29;551.1;396.8;661.4
Alexander Lex;alexanderlex;gyumao_;None;BVDK;21.08.2022;None;M;27;584.2;374.8;606.2
Philipp Schweda;philippschweda;None;None;BVDK;12.10.2017;Germany;M;25;578.7;336.2;573.2
Lolita Zankl;lolitazankl;None;None;WPC;11.06.2019;Germany;F;60;253.5;264.5;396.8
Daniel Untermayer;danieluntermayer;None;HE;BVDK;20.05.2022;Germany;M;25;468.4;264.5;562.1
Yosef Aziz;yosefaziz;None;HH;Germany-UA;01.09.2017;Germany;M;18;374.8;248;485
Marko Piyadeth Krause;markopiyadethkrause;None;None;BVDK;29.03.2019;Germany;M;30;518.1;396.8;551.1
Anna Cirmon;annacirmon;_anna_bol_;None;BVDK;21.08.2022;None;F;26;314.1;165.3;369.2
Dimitri Yesipovich;dimitriyesipovich;None;NI;BVDK;16.11.2019;Germany;M;27;606.2;363.7;661.4
Jürgen Papst;jurgenpapst;None;None;Germany-UA;09.12.2006;None;M;0;485;418.8;606.2
Sebastian Kaindl;sebastiankaindl;wuchtinger;BY;BVDK;27.10.2018;Germany;M;36;551.1;378.1;628.3
Semih Ugur;semihugur;None;NRW;Germany-UA;04.10.2019;Germany;M;23;451.9;330.7;529.1
Alexander Brück;alexanderbruck;alexbrueck;None;BVDK;21.08.2022;None;M;36;556.6;424.4;584.2
Claudia Forster;claudiaforster;None;None;Germany-UA;21.12.2013;Germany;F;27;336.2;198.4;446.4
Sebastian Schmaußer;sebastianschmausser;None;BY;BVDK;14.12.2019;Germany;M;25;507;330.7;556.6
Christoph Stürmer;christophsturmer;None;None;WDFPF;17.11.2007;Germany;M;20;474;292.1;611.7
Verena Grimm;verenagrimm;None;HE;BVDK;20.05.2022;None;F;26;319.6;203.9;380.3
Fynn Klöpper;fynnklopper;None;NRW;BVDK;24.06.2022;Germany;M;25;540.1;292.1;595.2
Hugo Duarte;hugoduarte;fullhdlifting;BB;BVDK;16.09.2016;Germany;M;25;578.7;319.6;628.3
Pascal Schütze;pascalschutze;None;None;BVDK;21.08.2022;None;M;28;479.5;347.2;462.9
Jonas Riker;jonasriker;None;None;BVDK;29.09.2021;None;M;32;518.1;341.7;606.2
Stefan Schultheis;stefanschultheis;None;None;WUAP;13.06.2017;Germany;M;21;551.1;363.7;562.1
Florian Dorfner;floriandorfner;None;None;EPF;09.03.2020;Germany;M;41;485;303.1;507
Patrick Rieger;patrickrieger;None;BY;BVDK;20.10.2018;Germany;M;22;396.8;270;512.5
Shirin Kern;shirinkern;None;None;BVDK;29.09.2021;None;F;23;275.5;187.4;408.9
Aaron Weiß;aaronweiss;None;MV;BVDK;21.09.2018;Germany;M;26;529.1;319.6;628.3
Eric Hinzpeter;erichinzpeter;None;HH;Germany-UA;01.09.2017;Germany;M;27;518.1;319.6;573.2
Dominik Boras;dominikboras;None;None;BVDK;29.09.2021;Germany;M;25;540.1;424.4;578.7
Christian Horn;christianhorn;None;BB;BVDK;16.09.2016;Germany;M;22;512.5;303.1;584.2
Abigail Looi;abigaillooi;None;NRW;BVDK;26.09.2020;None;F;24;352.7;192.9;369.2
Lars Hoheisel;larshoheisel;None;SN;UPC-Germany;08.03.2018;None;M;0;551.1;451.9;606.2
Maximilian Tischler;maximiliantischler1;None;BY;BVDK;23.10.2021;None;M;29;507;308.6;567.7
Kevin Hesse;kevinhesse;None;None;WUAP;17.10.2017;Germany;M;20;551.1;325.1;573.2
Jan Smolczyk;jansmolczyk;None;None;Germany-UA;09.12.2006;Germany;M;36;457.4;385.8;595.2
Henrik Wobst;henrikwobst;None;None;EPF;14.09.2018;Germany;M;20;578.7;319.6;578.7
Thorsten Strehlau;thorstenstrehlau;None;NRW;BVDK;15.07.2022;None;M;45;496;385.8;595.2
Marlies Götze;marliesgotze;None;None;WUAP;05.10.2016;Germany;F;26;385.8;192.9;380.3
Clemens Lück;clemensluck;None;None;WUAP-Germany;06.05.2022;Germany;M;30;457.4;297.6;540.1
René Hüsing;renehusing;None;None;BVDK;21.08.2022;None;M;23;496;270;529.1
Igor Nemtsov;igornemtsov;None;BB;BVDK;12.09.2015;Germany;M;32;606.2;407.8;617.3
Brin Hassan;brinhassan;None;None;BVDK;08.02.2020;None;M;32;628.3;396.8;661.4
Alexej Zinurov;alexejzinurov;None;NI;BVDK;22.08.2015;Germany;M;27;529.1;396.8;551.1
Richard Kielmann;richardkielmann;None;NRW;Germany-UA;04.10.2019;Germany;M;0;617.3;380.3;683.4
Maik Pister;maikpister;None;HE;BVDK;20.05.2022;None;M;23;551.1;363.7;628.3
Matthias Bekavac;matthiasbekavac;None;NRW;BVDK;25.04.2015;Germany;M;31;529.1;385.8;639.3
Daniel Rauschenbach;danielrauschenbach;rauschen_bach;None;OEVK;08.08.2020;Germany;M;28;573.2;407.8;595.2
Raban Sidon;rabansidon;None;HE;BVDK;20.05.2022;Germany;M;24;523.6;314.1;628.3
Markus Heitkampf;markusheitkampf;None;BY;BVDK;23.10.2021;None;M;0;474;319.6;595.2
Ringo Riedel;ringoriedel;None;None;WPF;02.11.2018;Germany;M;36;507;352.7;518.1
Esmail Shokohi;esmailshokohi;None;None;WDFPF;25.10.2019;Germany;M;38;639.3;407.8;617.3
Dimitrij Feldstein;dimitrijfeldstein;None;None;IPL;18.10.2019;Germany;M;28;573.2;485;595.2
Leonard Hell;leonardhell;None;NRW;BVDK;24.06.2022;None;M;29;529.1;358.2;578.7
Axel Kujat;axelkujat;None;None;WPU;01.01.2019;Germany;M;31;485;419.9;540.1
Steffen Hackbart;steffenhackbart;None;None;WPC;26.10.2013;Germany;M;29;474;352.7;474
Barbara Beil;barbarabeil;None;None;BVDK;29.09.2021;Germany;F;28;234.8;137.8;336.2
Jannik Kehrein;jannikkehrein;None;None;BVDK;30.10.2021;None;M;18;551.1;330.7;584.2
Lasse Wieben;lassewieben;None;NI;BVDK;16.11.2019;None;M;24;551.1;440.9;606.2
Jochen Wischnewski;jochenwischnewski;None;None;BVDK;29.03.2019;Germany;M;28;584.2;385.8;540.1
Thomas Maik Schöneck;thomasmaikschoneck;None;None;BVDK;21.08.2022;None;M;0;551.1;479.5;639.3
Jan-Philipp Mankel;janphilippmankel;None;None;BVDK;29.03.2019;Germany;M;28;551.1;440.9;628.3
Anton Scherz;antonscherz;None;None;WUAP;05.10.2016;Germany;M;24;573.2;352.7;639.3
Bernd Backhaus;berndbackhaus;None;None;WUAP;13.06.2017;Germany;M;52;617.3;341.7;606.2
Steven Vierig;stevenvierig;None;SN;BVDK;10.10.2020;Germany;M;35;578.7;336.2;628.3
Benedikt Nicolai;benediktnicolai;None;BW;BVDK;18.12.2021;None;M;20;485;275.5;518.1
Simon Suchan;simonsuchan;None;None;BVDK;19.09.2021;None;M;20;651.4;396.8;573.2
Patrick Poetsch;patrickpoetsch;None;NRW;Germany-UA;09.11.2018;None;M;28;606.2;374.8;639.3
Fabian Meyer;fabianmeyer;None;NRW;BVDK;05.05.2018;Germany;M;21;573.2;374.8;639.3
Andreas Schmid;andreasschmid;None;BY;BVDK;06.10.2018;None;M;26;529.1;347.2;584.2
Patrick Schlüter;patrickschluter;None;MV;BVDK;21.09.2018;None;M;40;476.2;325.1;474
Malte Tilman Schäpermeier;maltetilmanschapermeier;None;NRW;BVDK;26.09.2020;None;M;19;584.2;363.7;595.2
Maxim Weigen;maximweigen;None;None;BVDK;19.09.2021;Germany;M;20;529.1;286.6;562.1
Viktor Koza;viktorkoza;None;None;BVDK;21.08.2022;None;M;0;573.2;330.7;639.3
Marcel Schaar;marcelschaar;None;NRW;Germany-UA;09.11.2018;Germany;M;23;518.1;341.7;573.2
Anna Wesse;annawesse;None;None;BVDK;19.09.2021;None;F;22;352.7;187.4;418.8
Arbijos Thaqi;arbijosthaqi;None;BY;BVDK;14.12.2019;None;M;19;468.4;341.7;562.1
Robert Röder;robertroder;None;None;BVDK;19.09.2021;Germany;M;22;529.1;314.1;611.7
Matthias Große;matthiasgrosse;None;None;UPC-Germany;27.03.2015;Germany;M;36;584.2;391.3;617.3
Adrian Kolodziej;adriankolodziej;None;None;BVDK;10.04.2022;Germany;M;24;496;330.7;606.2
Diaa Eddin Abou Aicha;diaaeddinabouaicha;None;None;BVDK;21.08.2022;None;M;30;595.2;341.7;584.2
Emre Demirdelen;emredemirdelen;None;None;BVDK;12.10.2017;Germany;M;19;496;380.3;584.2
Lara Hinz;larahinz;None;HE;BVDK;20.05.2022;Germany;F;18;396.8;209.4;440.9
Ira Simon;irasimon;None;None;BVDK;29.09.2021;None;F;28;297.6;181.8;358.2
Tobias Zinserling;tobiaszinserling;big_zinse;TH;BVDK;30.11.2019;Germany;M;41;639.3;391.3;706.5
Uwe Frey;uwefrey;None;None;Germany-UA;15.12.2012;Germany;M;43;661.4;468.4;595.2
Katharina Dewald;katharinadewald;None;BY;BVDK;23.10.2021;None;F;22;314.1;203.9;336.2
Kilian Schenk Graf Von Stauffenberg;kilianschenkgrafvonstauffenberg;None;None;BVDK;21.08.2022;None;M;0;578.7;407.8;628.3
Ondrej Uhlig;ondrejuhlig;None;None;UPC-Germany;27.03.2015;Germany;M;24;551.1;396.8;617.3
Sven Brodrück;svenbrodruck;None;None;BVDK;21.08.2022;None;M;29;540.1;286.6;595.2
Rolf Hampel;rolfhampel;None;None;EPF;06.03.2018;Germany;M;56;524.7;259;573.2
Ronny Schröder;ronnyschroder;None;None;BVDK;11.05.2019;Germany;M;39;474;363.7;595.2
Christian Schlegel;christianschlegel;None;None;GPU;02.05.2022;Germany;M;27;639.3;330.7;584.2
Tino Czeranowski;tinoczeranowski;None;None;SwissPL;21.11.2009;Germany;M;38;617.3;396.8;617.3
Daniel Höcker;danielhocker;None;BY;BVDK;20.10.2018;Germany;M;23;501.5;303.1;562.1
Abdulhamit Türk;abdulhamitturk;None;RP;BVDK;12.10.2019;Germany;M;23;462.9;264.5;551.1
Jan Hellwig;janhellwig;None;None;BVDK;10.04.2022;Germany;M;29;418.8;270;474
Patric Kattenbacher;patrickattenbacher;None;None;IrishPO;01.01.2016;Germany;M;37;485;385.8;551.1
Jan Schnoor;janschnoor;None;None;UPC-Germany;01.03.2017;Germany;M;24;606.2;396.8;617.3
Andreas Hass;andreashass;None;None;BVDK;29.03.2019;Germany;M;31;534.6;374.8;529.1
Lukas Demuth;lukasdemuth;None;BY;BVDK;23.10.2021;None;M;0;556.6;352.7;691.1
Daniel Sahebjami;danielsahebjami;None;None;BVDK;29.09.2021;None;M;30;485;319.6;551.1
Brian Odurukwe;brianodurukwe;None;NRW;BVDK;24.06.2022;None;M;20;490.5;314.1;551.1
Uwe Schmutzler;uweschmutzler;None;SN;BVDK;29.04.2017;Germany;M;37;496;418.8;551.1
Martina Poller;martinapoller;None;None;WDFPF;25.10.2019;Germany;F;33;286.6;181.8;391.3
Matthias Zielke;matthiaszielke;None;NI;BVDK;16.11.2019;None;M;31;485;292.1;661.4
Patrick Lösel;patricklosel;None;ST;BVDK;17.10.2020;Germany;M;20;595.2;358.2;562.1
Felix Kappmeyer;felixkappmeyer;None;NRW;BVDK;09.12.2017;Germany;M;0;518.1;407.8;639.3
Magdalena Krok;magdalenakrok;little.lenka;None;BVDK;21.08.2022;Germany;F;28;281.1;176.3;347.2
Oliver Schneider;oliverschneider;None;None;BVDK;29.09.2021;Germany;M;31;374.8;308.6;490.5
Max Schicke;maxschicke;None;SN;BVDK;24.11.2018;None;M;24;485;319.6;529.1
René Falk;renefalk;None;None;WPF;19.05.2018;Germany;M;47;573.2;314.1;672.4
Jonas Wolf;jonaswolf;None;None;BVDK;19.09.2021;None;M;22;551.1;374.8;655.8
Mathias Werner;mathiaswerner;None;None;BVDK;21.08.2022;Germany;M;0;595.2;358.2;644.8
Oliver Dorsch;oliverdorsch;None;FL;WPC;10.11.2014;Germany;M;41;617.3;396.8;639.3
Andriy Leonov;andriyleonov;None;BB;BVDK;16.09.2016;Germany;M;35;551.1;402.3;611.7
Michelle Kurszewski;michellekurszewski;None;NRW;BVDK;24.06.2022;None;F;22;336.2;176.3;391.3
Marius Preisinger;mariuspreisinger;snowp_97;None;BVDK;21.08.2022;None;M;24;507;385.8;540.1
Sascha Gummersbach;saschagummersbach;None;None;BVDK;21.08.2022;None;M;29;573.2;380.3;639.3
Sven Saiko;svensaiko;None;None;BVDK;29.03.2019;Germany;M;27;518.1;385.8;611.7
Michel Kühn;michelkuhn;None;None;GPU;02.05.2022;Germany;M;26;540.1;385.8;606.2
Viktoria Rudkovskaya;viktoriarudkovskaya;None;None;BVDK;12.10.2017;None;F;29;303.1;132.2;308.6
Andreas Klatt;andreasklatt;None;NRW;Germany-UA;04.10.2019;None;M;0;534.6;407.8;584.2
Daniel Isernhagen;danielisernhagen;None;SH;UPC-Germany;20.10.2018;None;M;0;606.2;385.8;633.8
Stefan Rzehak;stefanrzehak;stefan_rhk;None;BVDK;12.10.2017;Germany;M;26;584.2;358.2;573.2
Julius Blum;juliusblum;None;None;BVDK;19.09.2021;Germany;M;20;540.1;308.6;595.2
Tim Huber;timhuber;None;None;BVDK;12.10.2017;None;M;25;512.5;297.6;628.3
Christopher Scheler;christopherscheler;None;None;BVDK;29.03.2019;Germany;M;29;485;319.6;617.3
Marco Sintoni;marcosintoni;None;HE;Germany-UA;16.12.2017;Germany;M;19;551.1;418.8;584.2
Jonny Heimerl;jonnyheimerl;None;BB;BVDK;15.09.2012;Germany;M;26;529.1;336.2;562.1
Jonathan Rüschhoff;jonathanruschhoff;None;NRW;BVDK;24.06.2022;None;M;22;474;352.7;529.1
Philip Moritz Bischof;philipmoritzbischof;None;BW;BVDK;18.12.2021;None;M;26;490.5;308.6;562.1
Myriam Anton;myriamanton;my.way.to.fit;None;BVDK;21.08.2022;Germany;F;32;330.7;192.9;325.1
David Lukacs;davidlukacs;None;HE;Germany-UA;17.12.2016;Germany;M;36;617.3;440.9;639.3
Daniel Acosta;danielacosta;None;NV;WPC;06.11.2012;Germany;M;19;551.1;402.3;617.3
Matthias Simpig;matthiassimpig;None;BB;BVDK;12.09.2015;Germany;M;42;600.7;341.7;551.1
Karolina Moszynska;karolinamoszynska;karolinamoszynskapowerlifter;None;BVDK;29.03.2019;Germany;F;32;292.1;159.8;347.2
Alexander Engel;alexanderengel;None;None;BVDK;12.10.2017;Germany;M;22;418.8;265.6;485
Simon Patz;simonpatz;None;HE;Germany-UA;14.04.2019;None;M;34;518.1;396.8;529.1
David Littau;davidlittau;None;BB;BVDK;16.09.2016;Germany;M;32;496;319.6;600.7
Thomas Faber;thomasfaber;None;BB;BVDK;19.09.2014;None;M;30;462.9;385.8;584.2
Mussa Mohkami;mussamohkami;None;NRW;Germany-UA;09.11.2018;None;M;0;573.2;418.8;705.4
Luca Grolms;lucagrolms;None;None;BVDK;30.04.2021;None;M;23;496;325.1;606.2
Mina Ahl;minaahl;None;None;BVDK;19.09.2021;None;F;22;369.2;209.4;385.8
Klaus Leitmann;klausleitmann;None;None;GPU;02.05.2022;Germany;M;32;501.5;286.6;485
Vanessa Neumann;vanessaneumann;None;None;BVDK;12.10.2017;None;F;24;336.2;181.8;308.6
Enno Heisler;ennoheisler;None;NRW;BVDK;26.09.2020;None;M;22;507;314.1;584.2
Jakob Schuhmacher;jakobschuhmacher;None;None;BVDK;12.10.2017;Germany;M;25;462.9;270;518.1
Richard Schmidt;richardschmidt;None;TH;BVDK;24.08.2019;None;M;21;606.2;341.7;573.2
Urs Untiedt;ursuntiedt;None;BY;BVDK;23.10.2021;None;M;20;551.1;341.7;600.7
Cornelius Lehnart;corneliuslehnart;None;NI;BVDK;09.04.2016;Germany;M;21;440.9;297.6;529.1
Shokrzadeh Amir Reza;shokrzadehamirreza;None;BB;BVDK;04.10.2013;None;M;33;529.1;385.8;518.1
Anna Dierks;annadierks;None;MV;UPC-Germany;05.10.2019;Germany;F;23;363.7;178.5;385.8
Daniel Petruch;danielpetruch;None;NRW;Germany-UA;04.10.2019;None;M;0;661.4;374.8;573.2
Gregor Utz;gregorutz;None;None;WUAP-AUT;23.04.2022;Germany;M;32;545.6;352.7;705.4
Andreas Pohl;andreaspohl;None;None;BVDK;21.08.2022;Germany;M;38;567.7;446.4;661.4
Daniel Ebert;danielebert;None;BY;GDFPF;13.10.2018;Germany;M;30;496;330.7;584.2
Lukas Müller;lukasmuller;None;BY;GDFPF;13.10.2018;None;M;23;462.9;358.2;699.9
Steffen Kolb;steffenkolb;None;None;UPC-Germany;01.03.2017;Germany;M;30;595.2;319.6;573.2
Philipp Bleilinger;philippbleilinger;None;FL;WPC;05.11.2018;Germany;M;23;661.4;352.7;639.3
Sonja Tschirch;sonjatschirch;None;None;WDFPF;25.10.2019;Germany;F;30;270;165.3;374.8
Simon Wiese;simonwiese;None;HE;Germany-UA;17.12.2016;Germany;M;24;518.1;358.2;573.2
Jorge Díaz Escárate;jorgediazescarate;None;None;BVDK;21.08.2022;None;M;32;474;292.1;578.7
Susann-Marie Gola;susannmariegola;powasuse;NRW;BVDK;24.06.2022;Germany;F;20;292.1;170.8;385.8
Piet Feld;pietfeld;None;None;BVDK;30.10.2021;None;M;29;418.8;264.5;557.7
Oliver Türk;oliverturk;None;None;Germany-UA;17.12.2011;Germany;M;42;518.1;374.8;584.2
Felix Brüning;felixbruning;None;None;BVDK;21.08.2022;None;M;0;507;330.7;595.2
Julian Kraft;juliankraft;None;None;WUAP;17.06.2019;Germany;M;21;540.1;308.6;551.1
Arthur Mertz;arthurmertz;None;NRW;BVDK;12.05.2012;None;M;25;474;314.1;540.1
Julie Klenkler;julieklenkler;bundesbizepsministerin;NRW;Germany-UA;04.10.2019;Germany;F;27;286.6;148.8;358.2
Konstantin Neumann;konstantinneumann;None;None;WDFPF;29.04.2017;Germany;M;20;540.1;363.7;551.1
Florian Stubenvoll;florianstubenvoll;None;BY;BVDK;23.10.2021;None;M;0;485;319.6;540.1
Miguel Martins Dias;miguelmartinsdias;None;None;BVDK;29.09.2021;Germany;M;29;429.9;231.5;496
Julia Renkel;juliarenkel;None;None;BVDK;21.08.2022;None;F;25;336.2;176.3;380.3
Luca Fischer;lucafischer;None;None;BVDK;10.04.2022;Germany;M;24;529.1;352.7;617.3
Joseph Giscard Fokoua Tensso;josephgiscardfokouatensso;None;None;BVDK;21.08.2022;None;M;38;507;297.6;540.1
Moses August;mosesaugust;None;None;BVDK;21.08.2022;Germany;M;30;518.1;352.7;562.1
Michael Schlund;michaelschlund;None;BY;BVDK;06.10.2018;None;M;28;490.5;330.7;529.1
Dominic Walter;dominicwalter;None;SN;UPC-Germany;08.03.2018;Germany;M;27;507;308.6;578.7
Michael Hildebrandt;michaelhildebrandt;theproud_kraut;TH;BVDK;02.02.2019;Germany;M;0;496;440.9;512.5
Nicole Börsch;nicoleborsch;None;HE;BVDK;02.11.2019;Germany;F;43;308.6;242.5;341.7
Mario Rudolph;mariorudolph;None;None;WUAP;13.06.2018;Germany;M;31;562.1;369.2;545.6
David Plaschke;davidplaschke;None;None;GPU;02.05.2022;Germany;M;34;496;374.8;606.2
Philipp Karbstein;philippkarbstein;None;None;BVDK;12.10.2017;Germany;M;20;490.5;314.1;628.3
Detlef Riedel;detlefriedel;None;None;WPF;06.11.2015;Germany;M;56;529.1;303.1;490.5
Michael McDoe;michaelmcdoe;None;BY;BVDK;14.05.2022;None;M;19;507;352.7;611.7
Faja Fee Ritter;fajafeeritter;None;HE;BVDK;20.05.2022;None;F;22;319.6;165.3;403.4
Eyyüp Türk;eyyupturk;None;NRW;Germany-UA;09.11.2018;Germany;M;20;474;281.1;512.5
Gregor Lossen;gregorlossen;None;VLA;IPF;11.06.2013;Germany;M;26;512.5;358.2;639.3
Arthur Averdunk;arthuraverdunk;None;HE;BVDK;15.08.2020;Germany;M;25;490.5;275.5;578.7
Dennis Feininger;dennisfeininger;None;None;WDFPF;04.11.2016;Germany;M;28;451.9;336.2;556.6
Phillipp Illgen;phillippillgen;None;None;GPU;09.02.2019;None;M;23;485;341.7;562.1
Sascha Westermann;saschawestermann;None;NRW;BVDK;26.09.2020;None;M;21;518.1;418.8;595.2
Peer Hänsicke;peerhansicke;None;BB;BVDK;04.10.2013;Germany;M;51;551.1;407.8;529.1
Michael Lauenstein;michaellauenstein;None;None;WUAP;17.10.2017;Germany;M;41;496;429.9;619.5
Timo Gröning;timogroning;None;NRW;BVDK;24.06.2022;None;M;31;496;330.7;589.7
Christian Rodehutskors;christianrodehutskors;None;None;BVDK;29.09.2021;Germany;M;23;622.8;325.1;633.8
Kevin Vierig;kevinvierig;None;BB;BVDK;12.09.2015;Germany;M;23;540.1;319.6;573.2
Maximilian Serfas;maximilianserfas;None;NRW;WPC-Germany;04.09.2020;Germany;M;28;683.4;413.3;617.3
Jason Amadasun;jasonamadasun;None;HE;BVDK;20.05.2022;None;M;23;556.6;336.2;600.7
Simon Janßen;simonjanssen;None;BY;GDFPF;13.10.2018;None;M;27;496;297.6;584.2
Simon Daniel Oswald;simondanieloswald;osslack;None;BVDK;21.08.2022;Germany;M;0;507;336.2;650.3
Titus Korte;tituskorte;None;None;BVDK;19.09.2021;None;M;18;512.5;308.6;677.9
Ludwig Grashaus;ludwiggrashaus;None;None;WUAP-Germany;06.05.2022;Germany;M;23;496;314.1;600.7
Per Starke;perstarke;None;None;BVDK;19.09.2021;None;M;21;540.1;303.1;578.7
Marwin Demisch;marwindemisch;marwin_od;NRW;BVDK;24.06.2022;None;M;19;512.5;330.7;595.2
Chiara Enderle;chiaraenderle;None;SN;BVDK;10.10.2020;None;F;22;314.1;198.4;369.2
Randy Bolz;randybolz;None;HH;Germany-UA;09.10.2016;Germany;M;0;551.1;336.2;507
Mareike Haas;mareikehaas;None;HE;BVDK;20.05.2022;Germany;F;26;330.7;231.5;407.8
Louis Zind;louiszind;None;None;BVDK;21.08.2022;None;M;24;501.5;286.6;534.6
Martin Lux;martinlux;None;BB;BVDK;19.09.2014;Germany;M;25;451.9;336.2;551.1
Olga Fink;olgafink;None;HE;BVDK;20.05.2022;Germany;F;32;308.6;159.8;413.3
Janina Ziegler;janinaziegler;None;None;BVDK;21.08.2022;None;F;33;286.6;165.3;374.8
Mathias Große;mathiasgrosse;None;None;UPC-Germany;31.03.2016;Germany;M;37;562.1;374.8;595.2
Torsten Karbstein;torstenkarbstein;None;BY;BVDK;23.10.2021;None;M;34;474;336.2;529.1
Alexander Blüml;alexanderbluml;None;BY;BVDK;14.05.2022;None;M;22;440.9;308.6;485
Ronny Berndt;ronnyberndt;rawnny_;BW;BVDK;09.09.2018;Germany;M;38;551.1;358.2;523.6
Arnold Greitan;arnoldgreitan;None;BY;BVDK;26.10.2019;None;M;28;573.2;347.2;556.6
Tobias Hertwig;tobiashertwig;None;NRW;BVDK;09.10.2021;None;M;26;551.1;325.1;556.6
Andreas Wingendorff;andreaswingendorff;None;None;WUAP;05.10.2016;Germany;M;0;573.2;341.7;617.3
Aljoscha Lehmbrock;aljoschalehmbrock;None;None;WUAP;05.10.2016;Germany;M;0;573.2;385.8;622.8
Patrick Deininger;patrickdeininger;None;NRW;Germany-UA;04.10.2019;None;M;0;584.2;407.8;617.3
Pascal Borchardt;pascalborchardt;None;None;BVDK;21.08.2022;None;M;30;496;330.7;584.2
Ralf Döhne;ralfdohne;None;None;WUAP;05.10.2016;Germany;M;56;584.2;375.9;573.2
Erhan Kitapci;erhankitapci;None;None;GDFPF;26.03.2016;None;M;23;485;286.6;551.1
Kevin Jäger;kevinjager1;kev333jaeger;TX;IPF;19.06.2016;Germany;M;20;606.2;413.3;578.7
Sirko Petermann;sirkopetermann;corefire;None;WUAP;09.10.2014;Germany;M;0;551.1;424.4;600.7
Peter Schorr;peterschorr;None;None;Germany-UA;21.12.2013;None;M;35;440.9;286.6;551.1
Patrick Popp;patrickpopp;None;None;BVDK;21.08.2022;Germany;M;0;485;341.7;562.1
Simon Reichmeier;simonreichmeier;None;BY;BVDK;12.05.2018;Germany;M;29;551.1;462.9;551.1
Noel Stubbe;noelstubbe;None;None;GPU;02.05.2022;Germany;M;18;462.9;286.6;573.2
Daniel Delic;danieldelic;None;None;GPU;02.05.2022;Germany;M;30;562.1;358.2;666.9
Leonie Kolle;leoniekolle;None;HE;BVDK;20.05.2022;Germany;F;24;308.6;165.3;408.9
Manuel Simon;manuelsimon;None;HE;BVDK;20.05.2022;None;M;28;424.4;358.2;540.1
Matthias Meier;matthiasmeier;None;SN;BVDK;10.10.2020;None;M;22;474;320.7;529.1
Janek Reimann;janekreimann;None;NRW;BVDK;10.10.2021;None;M;22;474;314.1;534.6
Carolin Kröner;carolinkroner;None;BW;BVDK;18.12.2021;None;F;21;325.1;165.3;385.8
Vadim Seltenreich;vadimseltenreich;None;NRW;Germany-UA;04.10.2019;Germany;M;26;485;275.5;595.2
Manuel Kreie;manuelkreie;None;NRW;Germany-UA;04.10.2019;None;M;0;407.8;330.7;518.1
Eyyüp Ozgün;eyyupozgun;None;BB;BVDK;15.09.2012;None;M;26;507;341.7;567.7
Henry Hallmann;henryhallmann;None;BY;BVDK;26.10.2019;Germany;M;31;451.9;347.2;523.6
Cornelia Campbell;corneliacampbell;squatting_nela;NRW;Germany-UA;04.10.2019;None;F;35;308.6;165.3;374.8
Patrick Bedei;patrickbedei;None;None;WUAP-Germany;06.05.2022;Germany;M;30;518.1;325.1;556.6
Florian Habdank;florianhabdank;None;BY;BVDK;23.10.2021;None;M;22;507;413.3;529.1
Michael van Nes;michaelvannes;None;HE;Germany-UA;14.04.2019;Germany;M;26;529.1;330.7;661.4
Torben Kapries;torbenkapries;None;NRW;BVDK;01.12.2019;Germany;M;18;523.6;330.7;628.3
Aljoscha Subasinghe;aljoschasubasinghe;None;MV;BVDK;21.09.2018;Germany;M;27;407.8;275.5;451.9
Theo Barthel;theobarthel;None;NRW;BVDK;01.12.2019;None;M;21;468.4;275.5;507
Marco Hirt;marcohirt;None;TH;BVDK;24.08.2019;None;M;34;545.6;363.7;639.3
Ronny Schroeder;ronnyschroeder;None;None;EPF;05.03.2019;Germany;M;39;474;358.2;595.2
Steve Richter;steverichter;None;SN;BVDK;10.10.2020;Germany;M;33;518.1;396.8;573.2
Maximilian Regenberg;maximilianregenberg;None;SN;UPC-Germany;08.03.2018;None;M;24;606.2;352.7;617.3
Andreas Bäßler;andreasbassler;None;None;BVDK;29.09.2021;Germany;M;33;545.6;308.6;540.1
Monja Schubert;monjaschubert;None;None;BVDK;30.10.2021;Germany;F;26;265.6;143.3;352.7
Lucas Lang;lucaslang;None;HE;BVDK;20.05.2022;Germany;M;26;440.9;325.1;584.2
Tobias Bergmair;tobiasbergmair;None;None;GPU;25.04.2017;None;M;30;584.2;440.9;551.1
Marco Reis;marcoreis;None;NRW;Germany-UA;09.11.2018;Germany;M;28;457.4;337.3;457.4
Bob Hofmann;bobhofmann;None;None;BVDK;21.08.2022;None;M;0;518.1;341.7;540.1
Paolo Fabian Keßler;paolofabiankessler;None;None;BVDK;29.09.2021;None;M;27;462.9;330.7;529.1
Isabel Klemmer;isabelklemmer;None;None;BVDK;21.08.2022;None;F;29;374.8;209.4;380.3
Viktoria Reeb;viktoriareeb;None;None;WUAP;05.10.2016;Germany;F;33;330.7;176.3;374.8
Alexander Barth;alexanderbarth;None;None;BVDK;08.02.2020;None;M;21;551.1;374.8;644.8
